FARM_NO,FARM_PIG_NO,BUNMAN_SANCHA,GYOBAE_DT,BUNMAN_DT,CHONGSAN,SILSAN,EUDUSU,EUKG,CHOGYOBAE,JAE
1387,53-21,5,20200512,20200906,14,13,8,52,,5
1387,53-48,1,20180621,20181015,17,17,10,45,249,
1387,53-48,2,20181127,20190324,13,12,12,60,,
1387,53-48,3,20190611,20191005,22,19,11,57.2,,
1387,53-48,4,20191028,20200222,16,15,11,66,,4
1387,53-48,5,20200411,20200804,17,12,8,36,,
1387,53-182,1,20180907,20181231,7,7,8,52,,
1387,53-182,2,20190123,20190519,16,15,12,66,,6
1387,53-182,3,20190610,20191006,6,6,8,60,,4
1387,53-182,4,20191029,20200220,17,16,12,78,,5
1387,53-182,5,20200317,20200709,17,15,5,35,,5
1387,53-182,6,20200803,20201125,18,15,10,75,,4
1387,53-182,7,20201222,20210417,17,13,11,59.4,,5
1387,54-14,1,20180703,20181025,4,4,7,36.4,257,
1387,54-14,2,20181127,20190322,15,15,11,55,,5
1387,54-14,3,20190416,20190808,15,15,10,60,,5
1387,54-14,4,20190904,20191226,17,17,12,84,,6
1387,54-14,5,20200121,20200514,14,12,10,40,,5
1387,54-14,6,20200609,20201002,17,16,12,74.4,,5
1387,54-14,7,20201027,20210217,15,12,11,77,,5
1387,54-14,8,20210316,20210710,15,14,10,45,,5
1387,54-14,9,20210803,20211124,13,12,10,73,,5
1387,54-14,10,20220122,20220516,12,11,12,48,,
1387,52-52,1,20180608,20181001,18,16,10,45,239,
1387,53-50,1,20180714,20181107,13,13,11,57.2,272,
1387,53-50,2,20190129,20190524,17,16,11,44,,
1387,53-50,3,20191021,20200213,16,13,11,77,,
1387,53-50,4,20200317,20200712,13,13,10,64,,5
1387,53-50,5,20200805,20201128,16,14,11,66,,6
1387,53-50,6,20210119,20210516,16,14,13,84.5,,33
1387,53-50,7,20210608,20211003,13,12,10,65,,5
1387,53-50,8,20220119,20220513,18,13,8,48,,
1387,52-101,1,20180716,20181109,10,7,0,0,277,
1387,53-46,1,20180622,20181014,14,14,10,45,252,
1387,53-46,2,20181108,20190304,15,12,10,60,,6
1387,53-46,3,20190808,20191202,15,15,8,32,,
1387,53-46,4,20191223,20200417,14,12,9,43.2,,4
1387,52-183,1,20180716,20181108,17,15,9,34.2,276,
1387,52-183,2,20181126,20190323,17,17,10,50,,4
1387,52-183,3,20190415,20190808,10,9,8,45.6,,4
1387,52-183,4,20190902,20191227,10,10,9,54,,4
1387,52-183,5,20200121,20200515,17,15,9,50.4,,5
1387,52-183,6,20200608,20201003,13,13,9,49.5,,4
1387,82-188,1,20181228,20190423,13,11,9,42.3,,
1387,82-188,2,20190513,20190907,11,10,12,67.2,,4
1387,82-188,3,20190930,20200125,10,10,10,50,,4
1387,82-188,4,20200217,20200613,14,14,12,66,,4
1387,82-188,5,20200707,20201101,14,14,10,43,,5
1387,82-188,6,20201123,20210322,12,11,9,50.4,,4
1387,82-188,7,20210413,20210808,15,15,11,47.3,,5
1387,82-188,8,20211224,20220418,17,15,8,36.8,,
1387,84-87,1,20181118,20190315,7,5,11,66,273,
1387,84-87,2,20190412,20190804,16,15,10,67,,5
1387,84-87,3,20190903,20191227,18,14,9,45,,5
1387,84-87,4,20200120,20200514,15,14,11,66,,4
1387,84-87,5,20200609,20201001,15,14,8,44,,5
1387,84-87,6,20201027,20210218,18,14,10,65,,5
1387,84-87,7,20210413,20210805,14,14,0,0,,33
1387,83-46,1,20181109,20190307,17,14,11,62.7,269,
1387,83-46,2,20190416,20190810,11,11,10,50,,19
1387,83-46,3,20190902,20191228,20,16,8,40,,4
1387,83-46,4,20200218,20200613,19,18,9,41.4,,33
1387,83-46,5,20200805,20201129,18,15,9,43.2,,34
1387,83-46,6,20210119,20210516,10,10,12,60,,33
1387,82-165,1,20180825,20181216,16,16,12,48,198,
1387,82-165,2,20190319,20190711,19,15,13,55.9,,
1387,82-165,3,20190805,20191129,9,9,11,33,,4
1387,82-165,4,20200120,20200514,7,7,10,74,,32
1387,82-165,5,20200609,20201002,17,14,10,69,,5
1387,82-165,6,20201027,20210219,17,15,9,59.4,,5
1387,82-165,7,20210316,20210710,17,15,9,58.5,,5
1387,82-165,8,20210804,20211127,12,11,8,64,,6
1387,82-165,9,20211220,20220416,16,12,10,50,,4
1387,83-23,1,20181108,20190303,14,14,14,77,273,
1387,83-23,2,20190416,20190808,16,16,10,40,,24
1387,83-23,3,20190903,20191226,18,16,10,53,,5
1387,83-23,4,20200120,20200513,17,15,11,55,,4
1387,83-23,5,20200608,20201001,16,14,11,58.3,,4
1387,83-23,6,20201027,20210219,7,7,10,55,,5
1387,83-23,7,20210315,20210709,16,15,10,60,,4
1387,83-23,8,20210802,20211125,13,13,10,65,,4
1387,83-23,9,20211220,20220415,20,14,9,31.5,,4
1387,82-158,1,20190114,20190509,15,15,10,80,,
1387,82-158,2,20190709,20191103,6,6,7,52.5,,37
1387,82-158,3,20191126,20200320,14,13,11,70.4,,5
1387,82-158,4,20200413,20200806,17,14,9,72,,4
1387,82-158,5,20200831,20201224,15,12,11,68.2,,4
1387,82-158,6,20210118,20210515,18,14,11,62.7,,4
1387,82-158,7,20210608,20211001,15,11,12,42,,5
1387,82-158,8,20220123,20220520,18,13,14,42,,
1387,83-15,1,20190103,20190429,16,14,11,88,,
1387,83-15,2,20190610,20191005,22,17,10,52,,15
1387,83-15,3,20191029,20200222,16,15,12,60,,5
1387,83-15,4,20200316,20200711,14,12,9,60.3,,4
1387,83-15,5,20200803,20201128,14,13,10,60,,4
1387,83-15,6,20201222,20210417,16,15,10,42,,5
1387,83-15,7,20210511,20210905,13,12,10,46,,5
1387,83-15,8,20210928,20220123,11,10,9,42.3,,5
1387,83-25,1,20181110,20190307,17,17,10,62,275,
1387,83-25,2,20190416,20190810,12,12,11,60.5,,19
1387,83-25,3,20190903,20191229,16,15,12,62.4,,5
1387,83-25,4,20200121,20200516,15,14,11,60.5,,5
1387,83-25,5,20200608,20201002,17,14,11,84.7,,4
1387,83-25,6,20201027,20210221,21,16,10,70,,5
1387,83-25,7,20210413,20210808,19,14,10,48,,33
1387,83-25,8,20210830,20211226,11,10,7,56,,4
1387,83-62,1,20181102,20190225,14,13,9,50.4,262,
1387,83-62,2,20190319,20190713,14,14,12,74.4,,5
1387,83-62,3,20190805,20191201,13,12,10,50,,4
1387,83-62,4,20191223,20200415,16,15,10,75,,4
1387,83-62,5,20200513,20200904,19,17,8,32.8,,6
1387,83-62,6,20200928,20210122,17,17,10,58,,4
1387,83-62,7,20210215,20210613,10,10,11,61.6,,4
1387,83-62,8,20210706,20211101,4,4,8,45.6,,5
1387,83-62,9,20211220,20220416,8,8,11,77,,
1387,15-126,1,20190126,20190522,11,10,11,66,268,
1387,15-126,2,20190610,20191002,15,15,13,52,,4
1387,15-126,3,20191028,20200220,15,15,11,49.5,,4
1387,15-126,4,20200317,20200708,13,13,10,48,,5
1387,15-126,5,20200803,20201124,17,14,10,62,,4
1387,15-126,6,20210119,20210514,18,16,12,61.2,,33
1387,15-126,7,20210608,20210930,13,12,11,85.8,,5
1387,15-126,8,20211026,20220216,16,15,12,72,,5
1387,15-110,1,20190122,20190517,10,9,9,58.5,257,
1387,15-110,2,20190612,20191004,12,12,11,66,,6
1387,15-110,3,20191029,20200220,12,9,13,45.5,,5
1387,15-110,4,20200317,20200711,13,10,11,60.5,,5
1387,15-110,5,20200803,20201125,14,14,9,40.5,,4
1387,15-110,6,20210316,20210710,9,8,9,45,,89
1387,15-131,1,20190130,20190526,13,13,8,41.6,265,
1387,15-131,2,20190805,20191129,12,11,8,36,,32
1387,15-131,3,20200121,20200515,14,12,10,46,,
1387,15-131,4,20200706,20201029,14,13,10,62,,32
1387,15-131,5,20210119,20210516,16,16,8,40,,
1387,15-131,6,20210706,20211101,7,7,9,46.8,,33
1387,15-138,1,20190203,20190529,12,12,10,80,269,
1387,15-138,2,20190709,20191101,18,13,12,76.8,,5
1387,15-138,3,20191126,20200320,12,12,10,78,,5
1387,15-141,1,20181227,20190421,14,13,10,54,231,
1387,15-141,2,20190514,20190907,11,11,11,73.7,,5
1387,15-141,3,20190930,20200122,15,14,11,38.5,,4
1387,15-141,4,20200217,20200609,15,13,8,30.4,,4
1387,15-141,5,20200706,20201028,11,10,12,81.6,,4
1387,15-141,6,20201124,20210317,13,13,13,88.4,,5
1387,15-141,7,20210412,20210806,11,9,11,74.8,,4
1387,15-141,8,20210830,20211223,17,16,8,56,,4
1387,15-141,9,20220117,20220512,16,8,11,88,,4
1387,15-170,1,20190128,20190523,15,15,12,54,263,
1387,15-170,2,20190612,20191006,14,14,11,58.3,,6
1387,15-176,1,20190514,20190903,18,16,12,78,,
1387,15-176,2,20191029,20200220,16,13,11,33,,33
1387,15-176,3,20200414,20200807,14,14,10,85,,33
1387,16-111,1,20190124,20190521,7,7,11,55,,
1387,16-111,2,20190611,20191007,10,10,10,55,,5
1387,16-111,3,20191029,20200222,12,11,9,45,,5
1387,16-111,4,20200317,20200710,17,15,10,68,,5
1387,16-111,5,20200805,20201129,13,12,11,50.6,,6
1387,16-111,6,20201222,20210418,13,12,12,74.4,,5
1387,16-111,7,20210511,20210906,16,14,11,55,,5
1387,16-111,8,20210928,20220124,11,11,10,62,,5
1387,21-03,1,20190318,20190706,5,5,9,58.5,264,
1387,28-46,1,20190320,20190711,18,18,10,53,265,
1387,28-46,2,20191002,20200124,15,15,11,55,,
1387,28-46,3,20200218,20200610,15,13,11,55,,5
1387,28-46,4,20200707,20201027,16,16,13,104,,5
1387,28-46,5,20201124,20210318,21,21,13,74.1,,5
1387,26-183,1,20190318,20190711,16,14,10,46,270,
1387,26-183,2,20190806,20191130,13,12,12,72,,5
1387,26-183,3,20191224,20200418,7,7,9,72,,5
1387,26-183,4,20200608,20201001,14,12,12,80.4,,
1387,26-183,5,20201027,20210219,16,13,10,65,,5
1387,26-183,6,20210315,20210711,3,3,8,32,,4
1387,28-27,1,20190211,20190610,7,7,8,32,228,
1387,28-27,2,20190709,20191103,15,13,11,55,,5
1387,28-27,3,20200316,20200701,9,4,8,36.8,,
1387,28-27,4,20200804,20201128,14,14,10,55,,5
1387,28-27,5,20201222,20210418,14,11,11,85.8,,5
1387,28-27,6,20210511,20210908,2,0,9,47.7,,5
1387,28-27,7,20210930,20220125,6,6,8,29.6,,7
1387,28-05,1,20190223,20190622,15,13,19,114,240,
1387,28-05,2,20190805,20191130,13,13,9,36,,4
1387,28-05,3,20200121,20200516,20,19,10,38,,
1387,28-05,4,20200608,20201004,13,12,9,42.3,,4
1387,28-05,5,20201026,20210219,13,12,8,44,,4
1387,28-05,6,20210315,20210710,15,13,10,60,,4
1387,28-05,7,20210802,20211128,6,6,9,49.5,,4
1387,28-05,8,20220119,20220516,15,12,11,44,,
1387,31-67,1,20190708,20191101,18,15,10,65,361,
1387,31-67,2,20191126,20200320,22,17,10,70,,5
1387,31-67,3,20200414,20200809,10,10,10,59,,5
1387,31-67,4,20200929,20210122,15,15,11,60.5,,33
1387,31-67,5,20210217,20210613,15,12,9,52.2,,6
1387,31-67,6,20210706,20211031,17,14,10,55,,5
1387,30-35,1,20190609,20191002,14,13,20,80,,
1387,30-35,2,20191122,20200317,17,16,10,60,,
1387,30-35,3,20200414,20200809,10,10,8,52,,5
1387,30-35,4,20200831,20201224,13,10,11,77,,4
1387,30-35,5,20210118,20210516,5,5,11,72.6,,4
1387,30-35,6,20210608,20211004,13,9,10,50,,5
1387,30-88,1,20190515,20190908,11,11,11,35.2,314,
1387,30-88,2,20190930,20200123,16,16,10,35,,4
1387,30-88,3,20200217,20200610,16,11,9,36,,4
1387,30-88,4,20200706,20201029,15,13,11,62.7,,4
1387,30-88,5,20201123,20210320,14,11,12,62.4,,4
1387,30-88,6,20210412,20210805,18,16,10,54,,4
1387,30-88,7,20210830,20211224,14,11,10,50,,4
1387,30-88,8,20220118,20220514,18,12,10,52,,5
1387,30-154,1,20190513,20190907,10,4,0,0,,
1387,27-18,1,20190319,20190712,18,17,10,65,271,
1387,27-18,2,20190807,20191130,17,16,9,45,,6
1387,27-18,3,20191225,20200418,16,14,9,45,,6
1387,27-18,4,20200513,20200905,18,18,11,64.9,,6
1387,27-18,5,20200929,20210122,18,16,9,45.9,,5
1387,27-18,6,20210217,20210612,19,19,10,51,,6
1387,27-18,7,20210706,20211030,15,14,9,48.6,,5
1387,27-18,8,20211125,20220320,12,12,10,65,,7
1387,30-20,1,20190318,20190711,13,11,10,75,256,
1387,30-20,2,20190805,20191128,9,9,10,60,,4
1387,30-20,3,20191223,20200415,17,17,8,64,,4
1387,30-20,4,20200511,20200831,15,13,11,72.6,,4
1387,30-20,5,20200928,20210121,17,15,11,68.2,,4
1387,30-20,6,20210412,20210806,8,8,7,24.5,,
1387,30-20,7,20210831,20211225,6,6,9,45,,5
1387,4-10,1,20190320,20190712,8,4,10,50,214,
1387,4-10,2,20191126,20200318,10,8,11,60.5,,
1387,4-10,3,20200515,20200904,9,8,10,50,,36
1387,4-10,4,20210115,20210504,10,5,0,0,,113
1387,31-02,1,20190321,20190713,9,8,9,49.5,215,
1387,31-02,2,20191224,20200415,10,10,9,61.2,,
1387,31-02,3,20200512,20200831,13,12,10,68,,5
1387,31-02,4,20200929,20210121,13,11,10,45,,5
1387,31-02,5,20210216,20210609,17,13,6,30.6,,5
1387,31-02,6,20210705,20211027,11,9,7,44.1,,4
1387,31-02,7,20211123,20220317,8,8,9,59.4,,5
1387,42-20,1,20190514,20190906,13,10,12,75.6,257,
1387,42-20,2,20191001,20200124,16,16,11,58.3,,5
1387,42-20,3,20200218,20200612,18,16,10,55,,5
1387,42-20,4,20200804,20201129,7,6,10,70,,33
1387,42-20,5,20201222,20210417,15,14,11,83.6,,5
1387,42-20,6,20210510,20210907,18,0,9,38.7,,4
1387,42-20,7,20211025,20220219,4,4,9,51.3,,32
1387,41-143,1,20190511,20190902,15,15,11,44,254,
1387,41-143,2,20190930,20200123,17,17,11,66,,4
1387,41-143,3,20200217,20200607,13,12,8,40,,4
1387,41-143,4,20200706,20201027,19,17,10,42,,4
1387,41-143,5,20201124,20210318,17,16,12,67.2,,5
1387,41-143,6,20210412,20210806,16,13,9,48.6,,4
1387,41-143,7,20210831,20211224,13,12,10,60,,5
1387,41-143,8,20220118,20220513,19,16,9,45,,5
1387,41-147,1,20190316,20190712,8,7,10,54,198,
1387,41-147,2,20190805,20191122,13,2,0,0,,4
1387,41-125,1,20190709,20191103,7,1,5,22.5,313,
1387,41-160,1,20190515,20190907,11,11,12,49.2,258,
1387,41-160,2,20191224,20200419,3,3,9,58.5,,
1387,41-160,3,20200512,20200904,14,12,10,62,,5
1387,41-160,4,20200929,20210124,5,5,10,70,,5
1387,41-160,5,20210217,20210612,13,13,10,61,,6
1387,41-160,6,20210802,20211125,15,13,9,48.6,,
1387,41-160,7,20211225,20220419,14,13,9,27,,9
1387,42-143,1,20190718,20191111,8,8,8,30.4,321,
1387,42-143,2,20191225,20200417,15,13,10,65,,34
1387,42-143,3,20200512,20200904,10,10,11,71.5,,5
1387,42-143,4,20200929,20210120,16,16,11,71.5,,5
1387,42-143,5,20210215,20210610,8,8,9,49.5,,4
1387,42-143,6,20210705,20211029,11,11,9,56.7,,4
1387,42-143,7,20211123,20220319,12,11,10,50,,5
1387,42-130,1,20190611,20191006,2,0,0,0,283,
1387,41-110,1,20190519,20190912,17,16,11,42.9,262,
1387,41-110,2,20190930,20200125,6,6,9,58.5,,4
1387,41-110,3,20200217,20200613,17,15,9,46.8,,4
1387,41-110,4,20200707,20201030,19,17,10,57,,5
1387,41-110,5,20201123,20210320,25,22,9,42.3,,4
1387,41-110,6,20210412,20210806,20,15,7,44.1,,4
1387,41-166,1,20190806,20191201,16,16,9,36,341,
1387,41-166,2,20191225,20200420,9,9,10,56,,6
1387,41-166,3,20200512,20200905,10,8,10,59,,5
1387,41-173,1,20190719,20191111,7,7,9,37.8,,
1387,41-173,2,20191127,20200322,8,8,11,66,,6
1387,41-173,3,20200609,20201003,17,14,10,45,,
1387,41-173,4,20201222,20210418,18,18,9,47.7,,
1387,41-173,5,20210511,20210908,3,0,0,0,,5
1387,03-20,1,20190902,20191223,7,6,8,56,,
1387,90-15,1,20190824,20191215,10,10,6,50.4,,
1387,90-15,2,20200219,20200612,7,7,8,32,,34
1387,90-15,3,20200830,20201221,6,6,13,78,,
1387,90-15,4,20210315,20210710,3,3,6,36,,60
1387,90-15,5,20210831,20211225,7,6,9,46.8,,33
1387,41-02,1,20190729,20191120,10,10,10,35,,
1387,41-02,2,20200121,20200513,10,10,10,66,,33
1387,41-02,3,20200609,20201001,8,8,12,61.2,,5
1387,41-02,4,20201027,20210217,10,10,10,80,,5
1387,41-02,5,20210315,20210706,8,7,8,36,,4
1387,41-02,6,20210802,20211125,9,7,6,38.4,,4
1387,85-17,1,20190831,20191224,6,6,10,70,,
1387,85-17,2,20200121,20200515,8,6,9,61.2,,5
1387,85-17,3,20200805,20201127,7,7,11,66,,62
1387,85-17,4,20210217,20210611,12,10,9,47.7,,62
1387,85-17,5,20210706,20211030,7,5,7,35.7,,5
1387,74-41,1,20190806,20191202,8,7,10,40,293,
1387,74-41,2,20191224,20200418,9,8,9,54,,5
1387,74-41,3,20200512,20200904,11,6,10,58,,5
1387,74-41,4,20200928,20210120,9,8,10,63,,4
1387,74-41,5,20210216,20210611,11,10,9,43.2,,5
1387,75-28,1,20190829,20191223,7,3,8,56,278,
1387,43-5,1,20190805,20191128,7,7,7,28,254,
1387,43-5,2,20200313,20200627,9,5,0,0,,
1387,17-12,1,20190806,20191127,12,10,4,16,255,
1387,17-12,2,20200316,20200710,6,6,8,42.4,,
1387,17-12,3,20200805,20201125,6,6,10,50,,6
1387,17-12,4,20201222,20210415,11,8,10,52,,5
1387,17-12,5,20210511,20210902,9,9,8,38.4,,5
1387,17-12,6,20210927,20220120,9,8,0,0,,4
1387,17-13,1,20190806,20191128,12,11,6,27,255,
1387,17-13,2,20191223,20200416,10,7,8,53.6,,4
1387,17-13,3,20200511,20200902,8,7,10,51,,4
1387,17-13,4,20200928,20210121,7,5,9,54,,4
1387,17-13,5,20210216,20210610,14,10,9,51.3,,5
1387,17-13,6,20210729,20211125,8,7,11,71.5,,
1387,17-13,7,20211222,20220415,5,5,7,45.5,,6
1387,65-181,1,20190905,20191231,5,5,8,36,266,
1387,65-173,1,20190930,20200123,18,17,8,56,291,
1387,66-37,1,20190717,20191108,8,8,7,29.4,216,
1387,66-37,2,20191229,20200422,12,12,11,55,,
1387,66-37,3,20200511,20200905,15,14,10,63,,4
1387,66-37,4,20200929,20210122,10,10,11,81.4,,5
1387,66-37,5,20210215,20210611,13,13,10,57,,4
1387,66-37,6,20210706,20211029,15,15,8,40,,5
1387,66-37,7,20211122,20220318,15,14,10,55,,4
1387,66-35,1,20191001,20200124,11,8,9,55.8,292,
1387,66-35,2,20200218,20200613,12,5,0,0,,5
1387,65-146,1,20190904,20191230,13,12,12,54,265,
1387,65-146,2,20200121,20200516,14,12,11,66,,5
1387,66-03-1,1,20190903,20191230,12,12,12,68.4,264,
1387,66-03-1,2,20200315,20200710,15,14,9,43.2,,
1387,66-03-1,3,20200803,20201130,4,4,10,60,,4
1387,66-03-1,4,20210114,20210512,4,4,9,43.2,,
1387,67-30,1,20190902,20191226,10,9,0,0,256,
1387,65-88,1,20190903,20191226,14,14,9,47.7,264,
1387,65-88,2,20200121,20200513,15,14,9,31.5,,5
1387,65-88,3,20200608,20201001,17,16,11,47.3,,4
1387,65-88,4,20201026,20210217,17,17,9,46.8,,4
1387,65-88,5,20210413,20210806,19,19,9,39.6,,33
1387,65-88,6,20210830,20211225,16,15,9,34.2,,4
1387,65-130,1,20190903,20191223,14,13,9,49.5,264,
1387,65-130,2,20200120,20200514,18,13,12,60,,4
1387,65-130,3,20200608,20200929,16,14,10,50,,4
1387,65-130,4,20201223,20210418,13,12,9,63,,
1387,65-130,5,20210510,20210904,19,19,9,47.7,,4
1387,65-130,6,20210928,20220120,13,13,10,68,,5
1387,65-174-1,1,20190903,20191228,15,14,11,61.6,264,
1387,65-174-1,2,20200317,20200708,25,12,9,48.6,,
1387,65-174-1,3,20200929,20210122,14,13,11,63.8,,
1387,65-174-1,4,20210216,20210611,17,15,10,61,,5
1387,80-33,1,20191001,20200125,4,4,10,56,234,
1387,80-33,2,20200218,20200612,13,13,11,58.3,,5
1387,80-33,3,20200706,20201029,6,5,10,64,,4
1387,80-33,4,20210209,20210605,19,15,12,69.6,,
1387,80-33,5,20210829,20211225,16,15,9,63,,59
1387,81-73,1,20191118,20200312,10,9,10,50,,
1387,81-73,2,20200414,20200809,5,4,10,45,,5
1387,81-73,3,20200831,20201224,12,12,10,62,,4
1387,81-73,4,20210119,20210516,18,17,9,48.6,,5
1387,81-73,5,20210608,20211002,12,11,9,46.8,,5
1387,77-76,1,20191001,20200124,8,8,11,60.5,242,
1387,77-76,2,20200218,20200609,10,10,9,45,,5
1387,83-72,1,20191028,20200222,14,14,11,50.6,251,
1387,83-72,2,20200316,20200711,14,12,11,60.5,,4
1387,83-72,3,20200803,20201129,13,13,11,60.5,,4
1387,83-72,4,20201221,20210419,13,10,10,72,,4
1387,83-72,5,20210608,20211005,18,16,10,70,,33
1387,83-72,6,20211025,20220220,8,8,11,88,,4
1387,80-178,1,20191029,20200222,12,12,11,58.3,258,
1387,80-178,2,20200317,20200712,11,11,8,50.4,,5
1387,80-178,3,20200803,20201127,11,11,11,71.5,,4
1387,80-178,4,20210119,20210516,7,7,10,53,,33
1387,81-80,1,20191126,20200320,12,12,10,45,,
1387,81-80,2,20200413,20200807,11,11,10,50,,4
1387,81-80,3,20200831,20201224,7,7,11,59.4,,4
1387,80-18,1,20191126,20200321,11,9,10,45,290,
1387,80-18,2,20200414,20200808,13,12,11,57.2,,5
1387,80-18,3,20200831,20201226,11,11,11,55,,4
1387,80-18,4,20210119,20210517,13,13,11,47.3,,5
1387,80-18,5,20210608,20211005,8,8,10,42,,5
1387,80-18,6,20211124,20220320,14,12,12,48,,
1387,81-07,1,20190930,20200125,11,11,11,66,229,
1387,81-07,2,20200218,20200614,11,11,10,45,,5
1387,81-07,3,20200707,20201031,11,10,8,53.6,,5
1387,81-07,4,20201124,20210320,16,15,11,57.2,,5
1387,81-07,5,20210412,20210808,15,12,12,64.8,,4
1387,81-07,6,20210831,20211226,14,12,10,60,,5
1387,81-07,7,20220118,20220515,15,14,14,84,,5
1387,77-104,1,20191030,20200223,13,13,12,72,271,
1387,77-104,2,20200610,20201003,16,15,11,63.8,,
1387,77-104,3,20201026,20210220,16,14,10,65,,4
1387,77-104,4,20211002,20220125,6,5,7,40.6,,
1387,81-132,1,20191028,20200220,10,9,12,84,,
1387,81-132,2,20200317,20200712,7,7,10,56,,5
1387,81-132,3,20200927,20210121,15,10,11,55,,
1387,81-132,4,20210215,20210612,6,1,9,47.7,,4
1387,81-132,5,20210728,20211122,18,17,9,72,,
1387,81-132,6,20211220,20220415,14,12,10,60,,4
1387,78-148,1,20190930,20200124,10,10,9,63,236,
1387,78-148,2,20200219,20200614,8,8,9,54,,6
1387,78-148,3,20200929,20210124,13,12,11,74.8,,
1387,78-148,4,20210316,20210711,9,9,9,58.5,,
1387,10-185,1,20191127,20200323,3,3,10,40,217,
1387,10-185,2,20200414,20200807,11,11,11,74.8,,5
1387,10-185,3,20200831,20201224,13,13,12,78,,4
1387,10-185,4,20210118,20210515,15,13,10,64,,4
1387,10-185,5,20210608,20211001,16,13,11,69.3,,5
1387,10-185,6,20211026,20220218,14,12,8,48,,5
1387,10-83,1,20191125,20200319,14,13,10,47,215,
1387,10-131,1,20191126,20200318,12,12,10,65,216,
1387,10-131,2,20200513,20200904,15,15,8,34.4,,
1387,10-131,3,20200928,20210121,15,15,10,65,,4
1387,10-131,4,20210215,20210611,11,11,10,63,,4
1387,10-131,5,20210705,20211028,11,10,10,49,,4
1387,10-131,6,20211123,20220319,17,16,12,60,,5
1387,10-177,1,20191226,20200419,17,17,9,31.5,,
1387,10-177,2,20200512,20200903,14,14,12,64.8,,5
1387,10-177,3,20200929,20210121,14,12,11,66,,5
1387,10-177,4,20210216,20210610,13,13,8,44,,5
1387,10-177,5,20210706,20211029,18,18,7,39.2,,5
1387,10-177,6,20211123,20220318,15,15,11,60.5,,5
1387,10-106,1,20191126,20200322,13,13,11,61.6,216,
1387,10-106,2,20200414,20200807,12,10,10,65,,5
1387,10-106,3,20200831,20201226,12,11,11,66,,4
1387,10-106,4,20210119,20210516,16,14,10,35,,5
1387,11-13,1,20191126,20200319,17,15,11,61.6,215,
1387,11-13,2,20200414,20200805,16,12,10,55,,5
1387,11-13,3,20200831,20201223,17,13,10,54,,4
1387,11-13,4,20210118,20210513,20,14,8,32,,4
1387,11-13,5,20210705,20211028,11,11,8,44,,32
1387,11-13,6,20211122,20220315,11,10,7,31.5,,4
1387,11-70,1,20191125,20200320,11,11,10,50,214,
1387,11-70,2,20200414,20200808,13,11,9,54,,5
1387,11-70,3,20200831,20201226,18,15,10,52,,4
1387,11-70,4,20210118,20210516,14,14,11,80.3,,4
1387,11-70,5,20210608,20211002,16,16,11,57.2,,5
1387,11-70,6,20211026,20220220,12,12,11,77,,5
1387,11-04,1,20191123,20200315,17,16,10,42,213,
1387,11-04,2,20200414,20200809,2,0,0,0,,5
1387,11-04,3,20201001,20210121,14,14,11,60.5,,35
1387,11-156,1,20191126,20200320,17,14,10,56,213,
1387,11-156,2,20200413,20200808,8,7,10,45,,4
1387,11-156,3,20200831,20201225,18,14,11,59.4,,4
1387,11-156,4,20210118,20210515,20,19,9,34.2,,4
1387,11-156,5,20210608,20211002,18,16,8,40.8,,5
1387,11-156,6,20211025,20220218,16,14,10,53,,4
1387,11-143,1,20191223,20200417,4,4,10,45,239,
1387,11-143,2,20200512,20200906,2,2,10,56,,5
1387,11-143,3,20200928,20210122,16,16,10,70,,4
1387,11-143,4,20210215,20210611,7,7,10,56,,4
1387,11-143,5,20210706,20211029,15,13,10,55,,5
1387,11-143,6,20211122,20220318,9,8,10,43,,4
1387,67-2,1,20200513,20200831,8,7,10,46,305,
1387,36-12,1,20200318,20200706,7,7,9,45.9,249,
1387,36-13,1,20200610,20201002,7,7,9,41.4,,
1387,36-13,2,20201027,20210218,9,9,11,77,,5
1387,36-13,3,20210316,20210708,10,9,7,38.5,,5
1387,36-13,4,20210803,20211121,6,5,8,64,,5
1387,36-13,5,20211221,20220416,11,9,10,50,,5
1387,68-01,1,20200318,20200702,12,0,0,0,249,
1387,68-01,2,20200903,20201226,9,9,9,64.8,,62
1387,61-01,1,20200413,20200809,5,0,7,24.5,261,
1387,61-01,2,20200929,20210123,12,10,10,64,,33
1387,61-01,3,20210215,20210609,9,7,7,29.4,,4
1387,61-01,4,20210705,20211030,9,9,9,51.3,,4
1387,90-31,1,20200409,20200802,14,10,8,41.6,257,
1387,90-31,2,20200930,20210124,10,9,9,36,,34
1387,90-31,3,20210216,20210610,14,9,8,40,,5
1387,90-31,4,20210706,20211030,14,10,8,42.4,,5
1387,90-31,5,20211123,20220317,14,12,10,60,,5
1387,10-19,1,20200409,20200726,8,7,0,0,257,
1387,10-19,2,20200901,20201222,8,8,10,62,,5
1387,10-19,3,20210121,20210515,8,5,11,82.5,,7
1387,10-19,4,20210609,20211001,6,6,8,40,,6
1387,10-19,5,20211026,20220216,11,11,8,64,,5
1387,9-27,1,20200608,20200930,13,11,10,25,,
1387,9-27,2,20201026,20210221,6,6,8,48,,4
1387,100-02,1,20200514,20200906,8,5,6,33,301,
1387,100-00,1,20200513,20200903,11,8,10,50,300,
1387,100-00,2,20201027,20210221,5,5,8,48,,33
1387,100-04,1,20200414,20200803,10,3,8,46.4,271,
1387,100-04,2,20201028,20210220,13,13,10,64,,62
