FARM_NO,FARM_PIG_NO,BUNMAN_SANCHA,GYOBAE_DT,BUNMAN_DT,CHONGSAN,SILSAN,EUDUSU,EUKG,CHOGYOBAE,JAE
1751,5-70,1,20160217,20160611,18,13,11,0,244,
1751,5-70,2,20160726,20161118,13,11,11,0,,26
1751,5-70,3,20161212,20170406,18,13,12,0,,4
1751,5-70,4,20170501,20170823,16,12,11,0,,4
1751,5-195,1,20160219,20160614,8,7,11,0,244,
1751,5-195,2,20160725,20161119,16,12,11,0,,25
1751,5-195,3,20161220,20170415,14,10,11,0,,5
1751,5-195,4,20170515,20170907,13,11,10,0,,4
1751,5-195,5,20171011,20180201,15,14,11,0,,5
1751,5-195,6,20180305,20180627,13,10,11,0,,4
1751,5-164,1,20160224,20160618,12,10,12,0,244,
1751,5-164,2,20160720,20161112,8,8,11,0,,6
1751,5-164,3,20161212,20170405,13,13,11,0,,4
1751,5-164,4,20170501,20170822,13,12,11,0,,4
1751,5-164,5,20170919,20180112,14,13,11,0,,4
1751,5-164,6,20180213,20180607,10,9,11,0,,5
1751,5-164,7,20180709,20181101,14,12,11,0,,4
1751,5-164,8,20181204,20190330,11,10,11,0,,5
1751,5-164,9,20190430,20190821,9,9,11,0,,5
1751,9-64,1,20160304,20160627,6,5,11,0,243,
1751,7-1,1,20160304,20160625,18,12,13,0,243,
1751,7-1,2,20160802,20161127,5,5,11,0,,5
1751,7-1,3,20161226,20170422,3,3,11,0,,4
1751,7-1,4,20170522,20170915,12,10,10,0,,4
1751,7-1,5,20171017,20180210,11,9,11,0,,4
1751,7-1,6,20180313,20180707,10,10,11,0,,5
1751,7-1,7,20180806,20181130,12,10,11,0,,4
1751,7-1,8,20190101,20190429,13,12,11,0,,5
1751,7-1,9,20190528,20190921,12,10,10,0,,5
1751,5-173,1,20160305,20160629,15,12,12,0,243,
1751,5-173,2,20160803,20161128,11,10,11,0,,6
1751,5-173,3,20161226,20170422,17,12,11,0,,4
1751,5-173,4,20170523,20170914,21,12,10,0,,5
1751,5-173,5,20171017,20180209,15,12,11,0,,4
1751,5-173,6,20180313,20180706,17,12,11,0,,5
1751,9-70B,1,20160504,20160827,15,10,10,0,307,
1751,9-70B,2,20161004,20170128,13,11,11,0,,5
1751,4-137B,1,20151106,20160301,8,5,10,0,244,
1751,5-111,1,20160306,20160629,15,11,12,0,243,
1751,5-111,2,20160803,20161128,16,13,11,0,,6
1751,5-111,3,20170116,20170512,12,8,12,0,,25
1751,5-111,4,20170613,20171007,18,12,11,0,,5
1751,5-111,5,20171106,20180302,8,7,11,0,,4
1751,9-60B,1,20160306,20160628,10,10,12,0,243,
1751,9-60B,2,20160802,20161125,6,5,11,0,,5
1751,9-60B,3,20161226,20170421,15,14,11,0,,4
1751,9-73B,1,20160307,20160630,15,12,12,0,243,
1751,9-73B,2,20160802,20161124,12,11,11,0,,5
1751,9-73B,3,20170122,20170518,14,13,12,0,,
1751,5-175,1,20160310,20160702,14,12,11,0,243,
1751,5-175,2,20160830,20161223,19,14,11,0,,
1751,5-175,3,20170124,20170521,16,12,12,0,,5
1751,5-175,4,20170620,20171014,11,8,11,0,,5
1751,5-175,5,20171114,20180308,14,13,11,0,,5
1751,5-175,6,20180410,20180803,17,11,11,0,,5
1751,7-47,1,20160515,20160903,15,10,10,0,,
1751,7-47,2,20161010,20170130,14,12,11,0,,4
1751,7-47,3,20170227,20170620,13,9,11,0,,4
1751,7-47,4,20170717,20171106,8,7,11,0,,3
1751,7-139,1,20160324,20160716,16,13,11,0,243,
1751,7-139,2,20160909,20170103,17,14,11,0,,
1751,7-139,3,20170131,20170527,15,12,12,0,,4
1751,7-139,4,20170626,20171020,21,14,11,0,,3
1751,7-139,5,20171121,20180317,19,15,11,0,,5
1751,7-139,6,20180417,20180809,20,14,11,0,,5
1751,7-139,7,20180910,20190103,17,14,11,0,,4
1751,7-139,8,20190204,20190531,19,13,11,0,,4
1751,7-139,9,20190701,20191026,10,4,10,0,,4
1751,7-4,1,20160325,20160719,14,10,11,0,243,
1751,7-4,2,20160817,20161212,15,11,11,0,,4
1751,7-4,3,20170109,20170504,14,11,11,0,,4
1751,7-4,4,20170529,20170920,15,11,10,0,,4
1751,7-4,5,20171024,20180216,16,13,11,0,,4
1751,7-4,6,20180319,20180711,14,13,11,0,,4
1751,7-4,7,20180813,20181208,16,13,11,0,,4
1751,7-4,8,20190128,20190524,14,12,11,0,,
1751,7-4,9,20190624,20191017,13,13,10,0,,4
1751,7-36,1,20160325,20160718,12,9,11,0,243,
1751,7-36,2,20160816,20161212,16,13,10,0,,5
1751,7-36,3,20170109,20170507,9,9,12,0,,4
1751,7-36,4,20170606,20171001,4,4,10,0,,5
1751,7-160,1,20160328,20160719,13,12,11,0,243,
1751,7-160,2,20160818,20161211,12,12,10,0,,5
1751,7-160,3,20170109,20170505,14,13,12,0,,4
1751,7-160,4,20170606,20170930,15,13,10,0,,5
1751,7-160,5,20171101,20180223,16,14,11,0,,5
1751,7-160,6,20180328,20180719,17,15,12,0,,6
1751,7-160,7,20180821,20181215,15,14,11,0,,5
1751,7-160,8,20190121,20190517,13,12,11,0,,4
1751,7-160,9,20190618,20191011,8,7,10,0,,5
1751,7-48,1,20160329,20160721,10,10,11,0,243,
1751,7-48,2,20160913,20170106,16,13,11,0,,
1751,7-48,3,20170206,20170602,14,11,12,0,,4
1751,7-48,4,20170704,20171028,14,11,11,0,,4
1751,7-48,5,20171128,20180322,13,10,12,0,,5
1751,7-48,6,20180424,20180818,13,13,11,0,,5
1751,7-48,7,20180917,20190111,13,11,11,0,,5
1751,7-48,8,20190212,20190607,16,14,11,0,,5
1751,7-48,9,20190709,20191102,12,12,7,0,,5
1751,7-37,1,20160401,20160725,10,10,11,0,243,
1751,7-37,2,20160823,20161218,16,13,11,0,,5
1751,7-37,3,20170116,20170513,13,10,12,0,,4
1751,7-37,4,20170612,20171007,16,12,11,0,,4
1751,7-37,5,20171106,20180301,15,12,11,0,,4
1751,7-37,6,20180403,20180727,12,12,12,0,,5
1751,7-37,7,20190103,20190430,16,13,11,0,,
1751,7-65,1,20160401,20160726,13,10,11,0,243,
1751,7-65,2,20160830,20161225,8,8,11,0,,5
1751,7-65,3,20170124,20170520,15,12,12,0,,5
1751,7-65,4,20170619,20171014,16,14,11,0,,4
1751,7-65,5,20171114,20180308,17,14,11,0,,5
1751,7-65,6,20180410,20180803,17,15,11,0,,5
1751,7-65,7,20180904,20181229,16,14,11,0,,5
1751,7-65,8,20190129,20190524,12,11,11,0,,5
1751,7-65,9,20190625,20191021,15,14,10,0,,5
1751,8-2,1,20160401,20160726,14,10,11,0,243,
1751,8-2,2,20160919,20170114,18,13,11,0,,
1751,8-2,3,20170213,20170609,15,11,11,0,,4
1751,8-2,4,20170711,20171105,6,5,11,0,,4
1751,8-2,5,20171204,20180330,15,11,11,0,,4
1751,8-2,6,20180430,20180824,15,10,11,0,,4
1751,7-163,1,20160402,20160728,8,8,11,0,243,
1751,7-163,2,20160830,20161226,11,9,11,0,,5
1751,7-163,3,20170212,20170610,10,6,12,0,,
1751,7-163,4,20170711,20171106,13,10,0,0,,4
1751,9-34,1,20151212,20160405,10,8,12,0,250,
1751,9-34,2,20160509,20160831,15,11,10,0,,4
1751,7-135,1,20160607,20160930,12,9,10,0,,
1751,7-135,2,20161102,20170224,12,12,11,0,,6
1751,7-135,3,20170327,20170720,13,10,11,0,,4
1751,7-135,4,20170822,20171214,11,9,12,0,,4
1751,7-135,5,20180116,20180512,14,11,11,0,,5
1751,8-13B,1,20160412,20160809,11,10,10,0,243,
1751,8-13B,2,20160912,20170108,12,10,11,0,,4
1751,5-32,1,20151222,20160415,13,12,12,0,250,
1751,5-97,1,20151223,20160416,12,11,12,0,250,
1751,5-97,2,20160517,20160910,11,10,10,0,,5
1751,5-97,3,20161019,20170213,14,10,11,0,,5
1751,5-97,4,20170324,20170718,14,13,11,0,,15
1751,5-97,5,20170814,20171208,16,14,11,0,,3
1751,5-97,6,20180104,20180501,16,13,11,0,,0
1751,5-97,7,20180528,20180920,11,10,11,0,,4
1751,9-35,1,20151223,20160416,14,10,12,0,243,
1751,9-35,2,20160524,20160912,12,9,10,0,,
1751,9-35,3,20161019,20170212,14,11,11,0,,5
1751,9-35,4,20170313,20170708,13,10,11,0,,4
1751,9-35,5,20170808,20171202,15,12,11,0,,4
1751,9-35,6,20180102,20180428,10,7,11,0,,5
1751,9-35,7,20180529,20180921,14,10,11,0,,5
1751,9-37,1,20140321,20140715,11,11,11,0,242,
1751,9-37,2,20140922,20150118,15,15,10,0,,46
1751,9-37,3,20150215,20150612,13,13,11,0,,3
1751,9-37,4,20150705,20151030,18,18,10,0,,3
1751,9-37,5,20151130,20160325,13,13,11,0,,4
1751,9-37,6,20160426,20160818,10,10,10,0,,5
1751,9-37,7,20160919,20170113,14,12,11,0,,4
1751,9-37,8,20170213,20170609,14,12,11,0,,4
1751,8-11,1,20160406,20160730,16,13,11,0,243,
1751,8-11,2,20160830,20161223,18,13,11,0,,5
1751,8-11,3,20170123,20170520,5,2,12,0,,4
1751,5-33,1,20160406,20160802,10,10,10,0,243,
1751,5-33,2,20170110,20170507,16,14,12,0,,
1751,5-33,3,20170606,20171001,11,9,10,0,,5
1751,5-33,4,20171101,20180225,6,5,11,0,,5
1751,5-33,5,20180327,20180721,8,8,11,0,,5
1751,6-31,1,20160408,20160731,12,11,10,0,243,
1751,6-31,2,20160906,20161231,8,8,11,0,,5
1751,6-31,3,20170201,20170528,15,12,12,0,,5
1751,6-31,4,20170627,20171021,15,10,11,0,,4
1751,6-31,5,20171121,20180315,14,12,11,0,,5
1751,6-31,6,20180418,20180810,15,11,11,0,,6
1751,6-31,7,20180911,20190104,13,10,11,0,,5
1751,6-31,8,20190205,20190529,12,11,11,0,,5
1751,6-31,9,20190702,20191024,12,7,10,0,,5
1751,9-69B,1,20160404,20160728,14,8,10,0,243,
1751,9-69B,2,20160920,20170112,17,13,11,0,,5
1751,9-69B,3,20170207,20170602,10,10,12,0,,5
1751,7-164,1,20160428,20160822,12,12,10,0,243,
1751,7-164,2,20160926,20170121,13,11,11,0,,4
1751,7-164,3,20170220,20170616,16,14,11,0,,4
1751,7-164,4,20170723,20171116,17,15,11,0,,9
1751,7-164,5,20171231,20180426,18,14,11,0,,17
1751,7-164,6,20180528,20180920,14,13,11,0,,4
1751,7-164,7,20181022,20190216,13,11,11,0,,4
1751,7-164,8,20190318,20190714,15,13,11,0,,4
1751,7-194,1,20160428,20160823,4,1,11,0,243,
1751,9-36,1,20160426,20160818,13,11,10,0,243,
1751,9-36,2,20160919,20170111,11,8,11,0,,4
1751,7-195,1,20160412,20160805,15,13,10,0,243,
1751,7-195,2,20160905,20161229,14,13,11,0,,4
1751,7-195,3,20170131,20170526,19,13,12,0,,4
1751,7-195,4,20170806,20171130,18,15,11,0,,
1751,7-195,5,20180101,20180426,16,14,12,0,,4
1751,7-195,6,20180528,20180920,18,14,12,0,,4
1751,7-195,7,20181022,20190216,15,13,11,0,,4
1751,7-195,8,20190318,20190713,16,13,11,0,,4
1751,6-13,1,20151210,20160405,11,10,11,0,243,
1751,6-13,2,20160510,20160902,15,12,10,0,,5
1751,6-13,3,20161010,20170205,14,13,11,0,,4
1751,6-13,4,20170306,20170701,16,12,11,0,,4
1751,9-78,1,20160501,20160823,15,8,10,0,242,
1751,9-78,2,20160927,20170121,15,11,11,0,,5
1751,8-111,1,20160609,20161001,13,12,10,0,,
1751,8-111,2,20161101,20170224,13,10,11,0,,5
1751,8-111,3,20170327,20170721,14,10,11,0,,4
1751,8-111,4,20170822,20171215,15,13,12,0,,4
1751,8-111,5,20180115,20180511,13,12,11,0,,4
1751,8-111,6,20180612,20181006,12,8,11,0,,5
1751,8-111,7,20181106,20190301,16,14,11,0,,5
1751,8-111,8,20190402,20190727,17,15,11,0,,5
1751,8-111,9,20190827,20191221,16,14,8,0,,5
1751,9-92,1,20160501,20160824,11,10,11,0,242,
1751,8-34,1,20160617,20161009,12,8,11,0,,
1751,8-34,2,20161115,20170311,14,12,11,0,,5
1751,8-34,3,20170411,20170805,13,12,11,0,,5
1751,5-176,1,20160502,20160824,15,13,10,0,242,
1751,5-176,2,20160928,20170122,17,12,11,0,,6
1751,5-176,3,20170220,20170616,12,12,11,0,,4
1751,5-176,4,20170719,20171113,17,15,11,0,,5
1751,5-176,5,20171212,20180406,17,15,11,0,,5
1751,5-176,6,20180602,20180926,16,14,12,0,,
1751,5-176,7,20181030,20190223,18,16,11,0,,5
1751,7-75,1,20160505,20160830,13,8,10,0,242,
1751,7-75,2,20161004,20170130,13,12,11,0,,5
1751,7-75,3,20170228,20170625,14,12,11,0,,5
1751,7-75,4,20170725,20171120,5,5,11,0,,4
1751,7-75,5,20171222,20180419,14,11,11,0,,8
1751,7-75,6,20180522,20180914,16,16,12,0,,5
1751,7-75,7,20181016,20190211,18,16,11,0,,5
1751,8-32,1,20160506,20160829,11,9,10,0,242,
1751,8-32,2,20161004,20170128,14,14,11,0,,5
1751,8-32,3,20170227,20170623,16,13,11,0,,4
1751,8-32,4,20170725,20171118,16,13,11,0,,4
1751,8-32,5,20171219,20180413,15,13,11,0,,5
1751,8-32,6,20180515,20180906,16,16,11,0,,5
1751,8-32,7,20181008,20190201,17,14,11,0,,4
1751,8-32,8,20190305,20190628,17,16,11,0,,5
1751,8-97B,1,20160519,20160910,17,11,10,0,,
1751,8-97B,2,20161019,20170210,17,12,11,0,,5
1751,8-97B,3,20170321,20170714,19,14,11,0,,12
1751,8-97B,4,20170815,20171208,20,15,11,0,,4
1751,8-97B,5,20180129,20180524,17,16,11,0,,25
1751,8-97B,6,20180626,20181019,14,12,11,0,,5
1751,8-69B,1,20140113,20140508,11,11,11,0,244,
1751,8-69B,2,20140625,20141017,13,13,8,0,,27
1751,8-69B,3,20141118,20150313,10,10,11,0,,5
1751,8-69B,4,20150407,20150730,11,10,11,0,,5
1751,8-69B,5,20150825,20151216,12,10,10,0,,5
1751,8-69B,6,20160110,20160502,13,9,12,0,,3
1751,8-69B,7,20160530,20160924,15,12,10,0,,4
1751,8-69B,8,20161025,20170220,12,10,11,0,,5
1751,7-72,1,20160119,20160513,13,10,11,0,250,
1751,7-72,2,20160612,20161002,16,12,10,0,,3
1751,7-72,3,20161201,20170325,16,14,12,0,,35
1751,7-72,4,20170510,20170901,18,13,11,0,,20
1751,7-72,5,20171026,20180216,15,14,11,0,,
1751,7-72,6,20180319,20180710,15,13,11,0,,4
1751,7-72,7,20180806,20181124,16,14,11,0,,4
1751,7-117,1,20160125,20160519,10,9,12,0,250,
1751,7-117,2,20160710,20161103,18,13,10,0,,
1751,7-117,3,20161205,20170330,20,15,11,0,,4
1751,7-117,4,20170430,20170826,9,8,11,0,,3
1751,8-142,1,20160616,20161009,12,10,11,0,,
1751,8-142,2,20161114,20170310,14,12,11,0,,4
1751,8-142,3,20170403,20170728,14,12,11,0,,4
1751,7-192,1,20160516,20160907,16,12,10,0,242,
1751,7-192,2,20161010,20170202,14,11,11,0,,4
1751,7-192,3,20170227,20170622,18,13,11,0,,4
1751,7-192,4,20170724,20171117,15,13,11,0,,3
1751,6-32,1,20160516,20160908,6,6,10,0,242,
1751,6-32,2,20161108,20170304,7,7,11,0,,
1751,8-43,1,20160519,20160910,13,10,10,0,242,
1751,8-43,2,20161018,20170208,14,9,11,0,,4
1751,8-43,3,20170306,20170625,10,8,11,0,,4
1751,8-173,1,20160519,20160913,9,8,10,0,242,
1751,8-173,2,20161019,20170212,13,10,11,0,,5
1751,8-173,3,20170313,20170708,9,8,11,0,,4
1751,8-173,4,20170808,20171202,12,11,11,0,,4
1751,8-173,5,20180101,20180427,12,11,11,0,,4
1751,8-173,6,20180529,20180921,14,13,12,0,,5
1751,8-173,7,20181022,20190217,12,10,11,0,,4
1751,8-173,8,20190319,20190715,11,11,11,0,,5
1751,8-173,9,20190813,20191206,12,12,8,0,,5
1751,7-179,1,20160511,20160901,11,10,10,0,242,
1751,7-179,2,20161005,20170129,7,6,11,0,,6
1751,7-179,3,20170228,20170622,18,13,11,0,,5
1751,7-179,4,20170726,20171119,17,15,11,0,,5
1751,7-179,5,20171219,20180413,8,8,11,0,,5
1751,7-179,6,20180515,20180907,17,15,11,0,,5
1751,7-78,1,20160513,20160904,16,12,10,0,242,
1751,7-78,2,20161010,20170204,15,14,11,0,,4
1751,7-78,3,20170305,20170630,14,13,11,0,,3
1751,7-78,4,20170801,20171126,15,13,11,0,,4
1751,7-78,5,20171227,20180422,17,16,12,0,,6
1751,7-78,6,20180522,20180914,13,12,11,0,,5
1751,7-78,7,20181018,20190215,14,14,11,0,,7
1751,7-78,8,20190319,20190714,12,10,11,0,,5
1751,7-78,9,20190813,20191208,15,14,7,0,,5
1751,7-144,1,20160514,20160902,16,10,10,0,242,
1751,8-74,1,20160524,20160917,9,8,10,0,242,
1751,7-142,1,20160526,20160918,14,11,10,0,242,
1751,7-142,2,20161024,20170217,17,14,11,0,,4
1751,7-142,3,20170320,20170715,15,12,11,0,,4
1751,7-142,4,20170816,20171209,15,12,11,0,,5
1751,7-142,5,20180109,20180502,17,13,11,0,,5
1751,8-98,1,20160528,20160918,14,11,10,0,242,
1751,8-98,2,20161109,20170303,19,14,11,0,,20
1751,8-98,3,20170403,20170728,20,13,11,0,,4
1751,8-98,4,20170830,20171223,15,11,11,0,,5
1751,8-98,5,20180123,20180517,20,16,11,0,,5
1751,8-98,6,20180619,20181007,17,14,11,0,,5
1751,8-98,7,20181113,20190308,14,13,11,0,,5
1751,8-98,8,20190409,20190802,13,10,11,0,,5
1751,6-33,1,20160601,20160922,9,8,10,0,243,
1751,6-33,2,20161025,20170217,16,13,11,0,,5
1751,6-33,3,20170320,20170715,10,9,11,0,,4
1751,6-33,4,20170816,20171211,5,5,11,0,,5
1751,6-33,5,20180109,20180505,12,9,11,0,,5
1751,6-33,6,20180605,20180928,7,7,11,0,,5
1751,6-33,7,20181218,20190413,9,8,11,0,,
1751,7-137,1,20160602,20160925,9,3,10,0,243,
1751,7-137,2,20161025,20170217,13,11,11,0,,5
1751,7-137,3,20170320,20170716,13,11,11,0,,4
1751,7-137,4,20170815,20171208,13,11,11,0,,4
1751,7-137,5,20180109,20180505,7,5,11,0,,5
1751,8-140,1,20160603,20160926,15,13,10,0,243,
1751,8-70,1,20160604,20160928,10,6,10,0,243,
1751,8-70,2,20161102,20170227,11,8,11,0,,6
1751,8-70,3,20170327,20170722,15,10,11,0,,4
1751,8-70,4,20170822,20171215,15,14,11,0,,4
1751,8-70,5,20180116,20180511,14,11,11,0,,5
1751,8-70,6,20180612,20181006,14,13,11,0,,5
1751,8-72B,1,20160604,20160929,13,11,10,0,243,
1751,8-72B,2,20161102,20170226,14,10,11,0,,6
1751,7-196,1,20160608,20161002,15,12,10,0,243,
1751,7-196,2,20161101,20170227,11,8,11,0,,5
1751,8-166,1,20160608,20161003,15,13,10,0,243,
1751,8-166,2,20161019,20170213,10,10,11,0,,5
1751,8-146,1,20160610,20161004,16,13,11,0,243,
1751,8-146,2,20161120,20170316,16,13,11,0,,17
1751,7-169,1,20160710,20161103,14,13,11,0,,
1751,7-169,2,20161205,20170331,18,14,11,0,,4
1751,7-169,3,20170501,20170825,18,14,11,0,,4
1751,7-169,4,20171018,20180211,7,7,11,0,,
1751,7-169,5,20180313,20180707,12,12,11,0,,5
1751,8-35,1,20160613,20161008,14,12,11,0,243,
1751,8-35,2,20161107,20170304,15,12,11,0,,4
1751,8-35,3,20170403,20170729,15,14,11,0,,4
1751,8-35,4,20170829,20171223,16,14,12,0,,4
1751,8-35,5,20180206,20180602,18,17,12,0,,19
1751,8-35,6,20180703,20181027,19,17,11,0,,5
1751,8-35,7,20181126,20190322,16,16,11,0,,4
1751,8-35,8,20190422,20190816,15,15,11,0,,4
1751,8-35,9,20190916,20200110,17,16,8,0,,4
1751,6-26,1,20160702,20161025,14,12,11,0,,
1751,6-26,2,20161122,20170316,12,11,11,0,,5
1751,6-26,3,20170410,20170728,13,6,11,0,,4
1751,6-26,4,20170829,20171223,15,13,11,0,,4
1751,6-26,5,20180123,20180518,12,12,11,0,,5
1751,8-161,1,20160614,20161007,14,12,10,0,243,
1751,8-161,2,20161107,20170301,15,13,11,0,,4
1751,8-161,3,20170403,20170728,13,10,11,0,,4
1751,8-161,4,20170830,20171224,19,16,11,0,,5
1751,8-161,5,20180122,20180518,20,16,11,0,,4
1751,8-161,6,20180618,20181012,11,9,11,0,,4
1751,8-161,7,20181112,20190309,4,3,11,0,,4
1751,8-161,8,20190408,20190802,13,11,11,0,,4
1751,7-143,1,20160726,20161122,6,3,11,0,,
1751,7-196B,1,20160613,20161007,14,11,11,0,243,
1751,7-196B,2,20161107,20170305,8,2,11,0,,4
1751,8-1,1,20160621,20161014,15,12,11,0,243,
1751,8-1,2,20161114,20170311,17,14,11,0,,4
1751,8-1,3,20170410,20170805,17,14,11,0,,4
1751,8-1,4,20170904,20171230,18,15,12,0,,3
1751,8-1,5,20180130,20180526,19,15,12,0,,5
1751,8-1,6,20180626,20181019,10,8,11,0,,5
1751,8-1,7,20181120,20190316,19,16,11,0,,5
1751,8-1,8,20190415,20190809,18,16,11,0,,4
1751,8-1,9,20190910,20200105,14,12,8,0,,5
1751,9-103B,1,20160626,20161020,10,8,10,0,243,
1751,9-103B,2,20161122,20170319,14,12,11,0,,5
1751,9-103B,3,20170418,20170812,17,13,11,0,,5
1751,9-103B,4,20171005,20180127,15,13,11,0,,27
1751,9-103B,5,20180227,20180623,17,14,11,0,,5
1751,8-145,1,20160627,20161019,13,11,11,0,243,
1751,8-145,2,20161121,20170314,16,10,11,0,,11
1751,8-145,3,20170410,20170801,14,12,11,0,,4
1751,8-145,4,20170829,20171220,13,10,11,0,,4
1751,8-145,5,20180202,20180528,10,8,11,0,,15
1751,8-145,6,20180626,20181017,10,10,11,0,,5
1751,8-134,1,20160627,20161021,13,12,10,0,243,
1751,8-134,2,20161122,20170317,16,13,11,0,,5
1751,8-134,3,20170418,20170812,19,14,11,0,,5
1751,8-134,4,20170913,20180106,14,13,11,0,,5
1751,8-134,5,20180206,20180601,14,13,11,0,,5
1751,8-134,6,20180703,20181027,15,14,11,0,,5
1751,8-134,7,20181127,20190323,20,18,11,0,,5
1751,8-134,8,20190423,20190817,17,15,11,0,,5
1751,8-134,9,20190918,20200114,13,10,8,0,,6
1751,8-175B,1,20160630,20161009,10,8,10,0,243,
1751,7-195B,1,20160702,20161026,15,12,12,0,242,
1751,7-195B,2,20161128,20170325,17,14,12,0,,4
1751,7-195B,3,20170424,20170819,19,13,11,0,,4
1751,7-195B,4,20170919,20180113,16,13,11,0,,4
1751,7-195B,5,20180213,20180609,19,17,11,0,,5
1751,7-195B,6,20180710,20181103,15,14,11,0,,5
1751,7-195B,7,20181204,20190330,16,13,11,0,,5
1751,7-195B,8,20190430,20190825,16,16,11,0,,5
1751,7-195B,9,20190924,20200121,13,11,8,0,,5
1751,8-99,1,20160704,20161029,12,9,10,0,242,
1751,8-99,2,20161129,20170325,13,10,11,0,,5
1751,8-99,3,20170424,20170817,15,11,11,0,,4
1751,8-99,4,20180227,20180623,8,5,11,0,,
1751,8-104,1,20160705,20161027,15,12,10,0,242,
1751,8-104,2,20161129,20170321,18,13,11,0,,5
1751,8-104,3,20170419,20170812,10,10,10,0,,6
1751,8-104,4,20170830,20171220,17,14,11,0,,5
1751,8-104,5,20180204,20180531,5,4,11,0,,24
1751,9-112,1,20160707,20161029,12,9,11,0,242,
1751,9-112,2,20161128,20170324,12,12,11,0,,4
1751,9-112,3,20170424,20170818,15,14,11,0,,4
1751,9-112,4,20170919,20180113,19,16,11,0,,4
1751,9-112,5,20180213,20180608,19,16,12,0,,5
1751,9-112,6,20180710,20181102,18,16,11,0,,5
1751,9-112,7,20181224,20190420,7,6,11,0,,
1751,10-60,1,20160708,20161102,16,12,10,0,242,
1751,10-60,2,20161206,20170331,14,11,12,0,,5
1751,8-90,1,20160714,20161106,16,11,11,0,242,
1751,8-90,2,20161206,20170330,10,9,11,0,,5
1751,8-90,3,20170608,20171003,8,7,10,0,,
1751,8-90,4,20171101,20180224,15,14,11,0,,5
1751,8-90,5,20180327,20180720,15,12,11,0,,5
1751,8-169B,1,20160716,20161110,15,13,11,0,242,
1751,8-169B,2,20161213,20170408,17,14,11,0,,5
1751,8-169B,3,20170508,20170901,15,14,11,0,,4
1751,8-169B,4,20171002,20180126,16,14,11,0,,4
1751,8-169B,5,20180226,20180622,19,13,11,0,,4
1751,10-135,1,20160717,20161109,16,11,11,0,242,
1751,10-135,2,20161213,20170407,14,14,12,0,,5
1751,10-135,3,20170509,20170831,19,14,11,0,,5
1751,10-135,4,20171003,20180126,20,15,11,0,,4
1751,10-135,5,20180227,20180621,18,12,11,0,,5
1751,10-135,6,20180724,20181117,13,12,11,0,,5
1751,10-138,1,20160718,20161113,14,12,11,0,242,
1751,10-138,2,20161213,20170409,11,10,12,0,,5
1751,10-138,3,20170509,20170902,16,13,11,0,,5
1751,10-138,4,20171003,20180127,10,10,11,0,,4
1751,10-138,5,20180227,20180623,16,14,12,0,,5
1751,10-138,6,20180724,20181117,13,11,11,0,,5
1751,10-138,7,20181218,20190413,18,16,11,0,,5
1751,10-138,8,20190514,20190908,16,16,11,0,,5
1751,11-95,1,20160723,20161115,13,12,11,0,242,
1751,11-95,2,20161214,20170408,15,13,13,0,,6
1751,11-95,3,20170509,20170901,16,12,11,0,,5
1751,11-95,4,20171004,20180127,16,14,11,0,,5
1751,11-95,5,20180227,20180620,17,14,12,0,,5
1751,11-95,6,20180725,20181116,13,11,12,0,,6
1751,11-95,7,20181219,20190413,16,14,11,0,,6
1751,11-95,8,20190514,20190907,17,17,11,0,,5
1751,11-95,9,20191027,20200221,12,10,8,0,,24
1751,11-95,10,20200331,20200725,7,5,9,0,,5
1751,9-68,1,20160402,20160726,6,5,11,0,250,
1751,9-68,2,20160830,20161222,7,7,11,0,,5
1751,9-68,3,20170124,20170518,13,11,12,0,,5
1751,9-68,4,20170619,20171012,4,4,11,0,,4
1751,9-68,5,20171107,20180228,6,6,11,0,,5
1751,9-67,1,20160405,20160729,11,10,11,0,250,
1751,9-67,2,20160921,20170112,16,13,11,0,,
1751,9-67,3,20170214,20170608,14,13,12,0,,5
1751,9-67,4,20170712,20171104,10,10,11,0,,5
1751,9-67,5,20171205,20180328,12,11,11,0,,5
1751,9-67,6,20180503,20180826,11,10,11,0,,7
1751,9-67,7,20180925,20190119,16,12,11,0,,5
1751,8-33,1,20160403,20160727,13,10,11,0,250,
1751,8-33,2,20160831,20161225,10,10,11,0,,6
1751,8-33,3,20170124,20170520,15,13,12,0,,5
1751,8-33,4,20170618,20171013,16,13,11,0,,3
1751,8-33,5,20171114,20180309,19,16,12,0,,5
1751,8-33,6,20180410,20180804,14,13,11,0,,5
1751,8-33,7,20180904,20181229,12,11,11,0,,5
1751,5-169,1,20160404,20160728,9,9,11,0,250,
1751,5-169,2,20161104,20170226,14,11,11,0,,71
1751,7-68,1,20160406,20160730,8,7,11,0,250,
1751,7-68,2,20160830,20161222,16,12,11,0,,5
1751,7-68,3,20170123,20170518,15,11,12,0,,4
1751,7-68,4,20170612,20171006,11,11,11,0,,4
1751,7-68,5,20171107,20180302,17,14,12,0,,5
1751,7-68,6,20180402,20180726,17,14,11,0,,4
1751,7-68,7,20180828,20181221,19,16,11,0,,5
1751,7-68,8,20190122,20190517,17,17,11,0,,5
1751,7-68,9,20190618,20191011,13,13,10,0,,5
1751,7-68,10,20191112,20200308,5,5,9,0,,5
1751,8-139,1,20160727,20161122,14,11,11,0,359,
1751,8-139,2,20161220,20170416,11,9,11,0,,5
1751,8-139,3,20170516,20170909,4,4,10,0,,5
1751,8-139,4,20171123,20180320,8,7,11,0,,
