input_dt,donsa_cd,group_id,eq_id,feed_plan_cd,ilcha,feed_plan_nm,in_dt,farm_no,pig_no,farm_pig_no,feed_plan_pct,feed_plan_pct_1,feed_plan_pct_2,feed_plan_pct_3,feed_plan_pct_4,feed_plan_pct_5,pig_status,sancha,jadon_dusu,bcs,gyobae_dt,bunman_dt,out_dt,wk_gubun,wk_dt,set_time,set_minute,one_intake_kg,feed_tm,water_in_sec,gap_kg,gap_day,pre_day_kg,one_tm,one_kg,one_now_kg,two_tm,two_kg,two_now_kg,three_tm,three_kg,three_now_kg,four_tm,four_kg,four_now_kg,five_tm,five_kg,five_now_kg,warn_kg,min_kg,log_dt,control_mod_yn,trans_yn
2018-11-23,B,a,27,B2,15,2산,2018-11-05,624,299,028-074,1,1,1,1,1,1,B,0,10,3,2018-07-16,2018-11-08,9999-12-31,B,2018-11-08,17,0,2,90,0,0,0,50,1,27,0,9,36,36,18,27,27,0,0,0,0,0,0,22,45,2018-11-23 19:06:41,N,Y
2018-11-23,B,a,28,B2,12,2산,2018-11-05,624,315,026-036,1,1,1,1,1,1,B,0,10,3,2018-07-18,2018-11-11,9999-12-31,B,2018-11-11,7,0,2,90,0,0,0,6,1,24.3,0,9,32.4,32,18,24.3,24,0,0,0,0,0,0,20,40,2018-11-23 19:06:43,N,Y
2018-11-23,B,a,29,B2,13,2산,2018-11-05,624,351,007-041,1,1,1,1,1,1,B,0,10,3,2018-07-18,2018-11-10,9999-12-31,B,2018-11-10,17,0,2,90,0,0,0,40,1,24.3,0,9,32.4,32,18,24.3,24,0,0,0,0,0,0,20,40,2018-11-23 20:06:44,N,Y
2018-11-23,B,a,30,B2,14,2산,2018-11-05,624,294,11-54,1,1,1,1,1,1,B,0,10,3,2018-07-16,2018-11-09,9999-12-31,B,2018-11-09,17,0,2,90,0,0,0,50,1,27,0,9,36,36,18,27,27,0,0,0,0,0,0,22,45,2018-11-23 19:06:47,N,Y
2018-11-23,B,a,31,B2,13,2산,2018-11-05,624,306,028-068,1,1,1,1,1,1,B,0,10,3,2018-07-16,2018-11-10,9999-12-31,B,2018-11-10,17,0,2,90,0,0,0,40,1,24.3,0,9,32.4,32,18,24.3,24,0,0,0,0,0,0,20,40,2018-11-23 19:06:48,N,Y
2018-11-23,B,a,32,B2,15,2산,2018-11-05,624,276,171-034,1,1,1,1,1,1,B,0,10,3,2018-07-16,2018-11-08,9999-12-31,B,2018-11-08,17,0,2,90,0,0,0,50,1,27,0,9,36,36,18,27,26,0,0,0,0,0,0,22,45,2018-11-23 19:06:50,N,Y
2018-11-23,B,a,33,B2,13,2산,2018-11-05,624,323,026-043,1,1,1,1,1,1,B,0,10,3,2018-07-16,2018-11-10,9999-12-31,B,2018-11-10,17,0,2,90,0,0,0,40,1,24.3,0,9,32.4,32,18,24.3,24,0,0,0,0,0,0,20,40,2018-11-23 19:06:52,N,Y
2018-11-23,B,a,34,B2,14,2산,2018-11-05,624,202,13-03,1,1,1,1,1,1,B,0,10,3,2018-07-16,2018-11-09,9999-12-31,B,2018-11-09,17,0,2,90,0,0,0,50,1,27,0,9,36,36,18,27,27,0,0,0,0,0,0,22,45,2018-11-23 19:06:53,N,Y
2018-11-23,B,a,35,B2,15,2산,2018-11-05,624,310,025-070,1,1,1,1,1,1,B,0,10,3,2018-07-17,2018-11-08,9999-12-31,B,2018-11-08,17,0,2,90,0,0,0,50,1,27,0,9,36,36,18,27,2,0,0,0,0,0,0,22,45,2018-11-23 18:06:54,N,Y
2018-11-23,B,a,36,B2,14,2산,2018-11-05,624,214,008-022,1,1,1,1,1,1,B,0,10,3,2018-07-16,2018-11-09,9999-12-31,B,2018-11-09,17,0,2,90,0,0,0,6,1,27,0,9,36,2,18,27,2,0,0,0,0,0,0,22,45,2018-11-23 18:06:56,N,Y
2018-11-24,B,a,25,B2,17,2산,2018-11-05,624,311,025-081,1,1,1,1,1,1,B,0,10,3,2018-07-16,2018-11-07,9999-12-31,B,2018-11-07,14,0,2,90,0,0,0,70,1,29.7,0,9,39.6,40,18,29.7,30,0,0,0,0,0,0,25,50,2018-11-24 19:06:38,N,Y
2018-11-24,B,a,26,B2,16,2산,2018-11-05,624,301,030-021,1,1,1,1,1,1,B,0,10,3,2018-07-16,2018-11-08,9999-12-31,B,2018-11-08,17,0,2,90,0,0,0,63,1,29.7,0,9,39.6,32,18,29.7,30,0,0,0,0,0,0,25,50,2018-11-24 19:06:40,N,Y
2018-11-24,B,a,27,B2,16,2산,2018-11-05,624,299,028-074,1,1,1,1,1,1,B,0,10,3,2018-07-16,2018-11-08,9999-12-31,B,2018-11-08,17,0,2,90,0,0,0,63,1,29.7,0,9,39.6,34,18,29.7,30,0,0,0,0,0,0,25,50,2018-11-24 19:06:41,N,Y
2018-11-24,B,a,28,B2,13,2산,2018-11-05,624,315,026-036,1,1,1,1,1,1,B,0,10,3,2018-07-18,2018-11-11,9999-12-31,B,2018-11-11,7,0,2,90,0,0,0,56,1,24.3,0,9,32.4,32,18,24.3,24,0,0,0,0,0,0,20,40,2018-11-24 19:06:43,N,Y
2018-11-24,B,a,29,B2,14,2산,2018-11-05,624,351,007-041,1,1,1,1,1,1,B,0,10,3,2018-07-18,2018-11-10,9999-12-31,B,2018-11-10,17,0,2,90,0,0,0,56,1,27,0,9,36,10,18,27,27,0,0,0,0,0,0,22,45,2018-11-24 19:06:45,N,Y
2018-11-24,B,a,30,B2,15,2산,2018-11-05,624,294,11-54,1,1,1,1,1,1,B,0,10,3,2018-07-16,2018-11-09,9999-12-31,B,2018-11-09,17,0,2,90,0,0,0,63,1,27,0,9,36,26,18,27,27,0,0,0,0,0,0,22,45,2018-11-24 19:06:46,N,Y
2018-11-24,B,a,31,B2,14,2산,2018-11-05,624,306,028-068,1,1,1,1,1,1,B,0,10,3,2018-07-16,2018-11-10,9999-12-31,B,2018-11-10,17,0,2,90,0,0,0,56,1,27,0,9,36,36,18,27,27,0,0,0,0,0,0,22,45,2018-11-24 19:06:48,N,Y
2018-11-24,B,a,32,B2,16,2산,2018-11-05,624,276,171-034,1,1,1,1,1,1,B,0,10,3,2018-07-16,2018-11-08,9999-12-31,B,2018-11-08,17,0,2,90,0,0,0,62,1,29.7,0,9,39.6,32,18,29.7,30,0,0,0,0,0,0,25,50,2018-11-24 19:06:50,N,Y
2018-11-24,B,a,33,B2,14,2산,2018-11-05,624,323,026-043,1,1,1,1,1,1,B,0,10,3,2018-07-16,2018-11-10,9999-12-31,B,2018-11-10,17,0,2,90,0,0,0,56,1,27,0,9,36,36,18,27,27,0,0,0,0,0,0,22,45,2018-11-24 19:06:51,N,Y
2018-11-24,B,a,34,B2,15,2산,2018-11-05,624,202,13-03,1,1,1,1,1,1,B,0,10,3,2018-07-16,2018-11-09,9999-12-31,B,2018-11-09,17,0,2,90,0,0,0,63,1,27,0,9,36,26,18,27,27,0,0,0,0,0,0,22,45,2018-11-24 19:06:53,N,Y
2018-11-24,B,a,35,B2,16,2산,2018-11-05,624,310,025-070,1,1,1,1,1,1,B,0,10,3,2018-07-17,2018-11-08,9999-12-31,B,2018-11-08,17,0,2,90,0,0,0,38,1,29.7,0,9,39.6,2,18,29.7,2,0,0,0,0,0,0,25,50,2018-11-24 18:06:54,N,Y
2018-11-24,B,a,36,B2,15,2산,2018-11-05,624,214,008-022,1,1,1,1,1,1,B,0,10,3,2018-07-16,2018-11-09,9999-12-31,B,2018-11-09,17,0,2,90,0,0,0,4,1,27,0,9,36,2,18,27,2,0,0,0,0,0,0,22,45,2018-11-24 18:06:56,N,Y
2018-11-25,B,a,25,B2,18,2산,2018-11-05,624,311,025-081,1,1,1,1,1,1,B,0,10,3,2018-07-16,2018-11-07,9999-12-31,B,2018-11-07,14,0,2,90,0,0,0,70,1,29.7,0,9,39.6,40,18,29.7,30,0,0,0,0,0,0,25,50,2018-11-25 19:06:38,N,Y
2018-11-25,B,a,26,B2,17,2산,2018-11-05,624,301,030-021,1,1,1,1,1,1,B,0,10,3,2018-07-16,2018-11-08,9999-12-31,B,2018-11-08,17,0,2,90,0,0,0,62,1,29.7,0,9,39.6,40,18,29.7,30,0,0,0,0,0,0,25,50,2018-11-25 19:06:40,N,Y
2018-11-25,B,a,27,B2,17,2산,2018-11-05,624,299,028-074,1,1,1,1,1,1,B,0,10,3,2018-07-16,2018-11-08,9999-12-31,B,2018-11-08,17,0,2,90,0,0,0,64,1,29.7,0,9,39.6,40,18,29.7,30,0,0,0,0,0,0,25,50,2018-11-25 19:06:42,N,Y
2018-11-25,B,a,28,B2,14,2산,2018-11-05,624,315,026-036,1,1,1,1,1,1,B,0,10,3,2018-07-18,2018-11-11,9999-12-31,B,2018-11-11,7,0,2,90,0,0,0,56,1,27,0,9,36,36,18,27,27,0,0,0,0,0,0,22,45,2018-11-25 19:06:43,N,Y
2018-11-25,B,a,29,B2,15,2산,2018-11-05,624,351,007-041,1,1,1,1,1,1,B,0,10,3,2018-07-18,2018-11-10,9999-12-31,B,2018-11-10,17,0,2,90,0,0,0,37,1,27,0,9,36,36,18,27,27,0,0,0,0,0,0,22,45,2018-11-25 20:06:45,N,Y
2018-11-25,B,a,30,B2,16,2산,2018-11-05,624,294,11-54,1,1,1,1,1,1,B,0,10,3,2018-07-16,2018-11-09,9999-12-31,B,2018-11-09,17,0,2,90,0,0,0,53,1,29.7,0,9,39.6,40,18,29.7,30,0,0,0,0,0,0,25,50,2018-11-25 19:06:46,N,Y
2018-11-25,B,a,31,B2,15,2산,2018-11-05,624,306,028-068,1,1,1,1,1,1,B,0,10,3,2018-07-16,2018-11-10,9999-12-31,B,2018-11-10,17,0,2,90,0,0,0,63,1,27,0,9,36,36,18,27,27,0,0,0,0,0,0,22,45,2018-11-25 19:06:48,N,Y
2018-11-25,B,a,32,B2,17,2산,2018-11-05,624,276,171-034,1,1,1,1,1,1,B,0,10,3,2018-07-16,2018-11-08,9999-12-31,B,2018-11-08,17,0,2,90,0,0,0,62,1,29.7,0,9,39.6,40,18,29.7,30,0,0,0,0,0,0,25,50,2018-11-25 19:06:50,N,Y
2018-11-25,B,a,33,B2,15,2산,2018-11-05,624,323,026-043,1,1,1,1,1,1,B,0,10,3,2018-07-16,2018-11-10,9999-12-31,B,2018-11-10,17,0,2,90,0,0,0,63,1,27,0,9,36,36,18,27,27,0,0,0,0,0,0,22,45,2018-11-25 19:06:51,N,Y
2018-11-25,B,a,34,B2,16,2산,2018-11-05,624,202,13-03,1,1,1,1,1,1,B,0,10,3,2018-07-16,2018-11-09,9999-12-31,B,2018-11-09,17,0,2,90,0,0,0,53,1,29.7,0,9,39.6,40,18,29.7,30,0,0,0,0,0,0,25,50,2018-11-25 19:06:53,N,Y
2018-11-25,B,a,35,B2,17,2산,2018-11-05,624,310,025-070,1,1,1,1,1,1,B,0,10,3,2018-07-17,2018-11-08,9999-12-31,B,2018-11-08,17,0,2,90,0,0,0,4,1,29.7,0,9,39.6,12,18,29.7,2,0,0,0,0,0,0,25,50,2018-11-25 18:06:55,N,Y
2018-11-25,B,a,36,B2,16,2산,2018-11-05,624,214,008-022,1,1,1,1,1,1,B,0,10,3,2018-07-16,2018-11-09,9999-12-31,B,2018-11-09,17,0,2,90,0,0,0,4,1,29.7,0,9,39.6,2,18,29.7,2,0,0,0,0,0,0,25,50,2018-11-25 18:06:56,N,Y
2018-11-26,B,a,25,B2,19,2산,2018-11-05,624,311,025-081,1,1,1,1,1,1,B,0,10,3,2018-07-16,2018-11-07,9999-12-31,B,2018-11-07,14,0,2,90,0,0,0,70,1,29.7,0,9,39.6,40,18,29.7,30,0,0,0,0,0,0,25,50,2018-11-26 19:06:24,N,Y
2018-11-26,B,a,26,B2,18,2산,2018-11-05,624,301,030-021,1,1,1,1,1,1,B,0,10,3,2018-07-16,2018-11-08,9999-12-31,B,2018-11-08,17,0,2,90,0,0,0,70,1,29.7,0,9,39.6,40,18,29.7,30,0,0,0,0,0,0,25,50,2018-11-26 19:06:26,N,Y
2018-11-26,B,a,27,B2,18,2산,2018-11-05,624,299,028-074,1,1,1,1,1,1,B,0,10,3,2018-07-16,2018-11-08,9999-12-31,B,2018-11-08,17,0,2,90,0,0,0,70,1,29.7,0,9,39.6,34,18,29.7,30,0,0,0,0,0,0,25,50,2018-11-26 19:06:28,N,Y
2018-11-26,B,a,28,B2,15,2산,2018-11-05,624,315,026-036,1,1,1,1,1,1,B,0,10,3,2018-07-18,2018-11-11,9999-12-31,B,2018-11-11,7,0,2,90,0,0,0,63,1,27,0,9,36,36,18,27,27,0,0,0,0,0,0,22,45,2018-11-26 19:06:29,N,Y
2018-11-26,B,a,29,B2,16,2산,2018-11-05,624,351,007-041,1,1,1,1,1,1,B,0,10,3,2018-07-18,2018-11-10,9999-12-31,B,2018-11-10,17,0,2,90,0,0,0,63,1,29.7,0,9,39.6,28,18,29.7,30,0,0,0,0,0,0,25,50,2018-11-26 19:06:31,N,Y
2018-11-26,B,a,30,B2,17,2산,2018-11-05,624,294,11-54,1,1,1,1,1,1,B,0,10,3,2018-07-16,2018-11-09,9999-12-31,B,2018-11-09,17,0,2,90,0,0,0,70,1,29.7,0,9,39.6,40,18,29.7,30,0,0,0,0,0,0,25,50,2018-11-26 19:06:33,N,Y
2018-11-26,B,a,31,B2,16,2산,2018-11-05,624,306,028-068,1,1,1,1,1,1,B,0,10,3,2018-07-16,2018-11-10,9999-12-31,B,2018-11-10,17,0,2,90,0,0,0,63,1,29.7,0,9,39.6,0,18,29.7,0,0,0,0,0,0,0,25,50,2018-11-26 20:06:34,N,Y
2018-11-26,B,a,32,B2,18,2산,2018-11-05,624,276,171-034,1,1,1,1,1,1,B,0,10,3,2018-07-16,2018-11-08,9999-12-31,B,2018-11-08,17,0,2,90,0,0,0,70,1,29.7,0,9,39.6,40,18,29.7,30,0,0,0,0,0,0,25,50,2018-11-26 19:06:36,N,Y
2018-11-26,B,a,33,B2,16,2산,2018-11-05,624,323,026-043,1,1,1,1,1,1,B,0,10,3,2018-07-16,2018-11-10,9999-12-31,B,2018-11-10,17,0,2,90,0,0,0,63,1,29.7,0,9,39.6,40,18,29.7,30,0,0,0,0,0,0,25,50,2018-11-26 19:06:37,N,Y
2018-11-26,B,a,34,B2,17,2산,2018-11-05,624,202,13-03,1,1,1,1,1,1,B,0,10,3,2018-07-16,2018-11-09,9999-12-31,B,2018-11-09,17,0,2,90,0,0,0,70,1,29.7,0,9,39.6,40,18,29.7,30,0,0,0,0,0,0,25,50,2018-11-26 19:06:39,N,Y
2018-11-26,B,a,35,B2,18,2산,2018-11-05,624,310,025-070,1,1,1,1,1,1,B,0,10,3,2018-07-17,2018-11-08,9999-12-31,B,2018-11-08,17,0,2,90,0,0,0,14,1,29.7,0,9,39.6,40,18,29.7,30,0,0,0,0,0,0,25,50,2018-11-26 19:06:41,N,Y
2018-11-26,B,a,36,B2,17,2산,2018-11-05,624,214,008-022,1,1,1,1,1,1,B,0,10,3,2018-07-16,2018-11-09,9999-12-31,B,2018-11-09,17,0,2,90,0,0,0,4,1,29.7,0,9,39.6,2,18,29.7,2,0,0,0,0,0,0,25,50,2018-11-26 18:06:42,N,Y
2018-11-27,B,a,8,B3,-1,3산+,2018-11-27,624,336,038-057,1,1,1,1,1,1,F,0,10,3,2018-08-06,2018-11-28,9999-12-31,I,2018-11-27,23,59,2,90,0,0,0,0,5,2,0,10,2,0,15,2,0,0,0,0,0,0,0,2,3,2018-11-27 18:47:53,N,Y
2018-11-27,B,a,9,B3,-3,3산+,2018-11-27,624,322,026-031,1,1,1,1,1,1,F,0,10,3,2018-08-08,2018-11-30,9999-12-31,I,2018-11-27,23,59,2,90,0,0,0,0,5,5,0,10,5,0,15,5,0,0,0,0,0,0,0,4,8,2018-11-27 18:47:53,N,Y
2018-11-27,B,a,10,B3,-2,3산+,2018-11-27,624,319,026-001,1,1,1,1,1,1,F,0,10,3,2018-08-07,2018-11-29,9999-12-31,I,2018-11-27,23,59,2,90,0,0,0,0,5,4,0,10,4,0,15,4,0,0,0,0,0,0,0,3,6,2018-11-27 18:47:53,N,Y
2018-11-27,B,a,11,B3,-1,3산+,2018-11-27,624,304,028-040,1,1,1,1,1,1,F,0,10,3,2018-08-06,2018-11-28,9999-12-31,I,2018-11-27,23,59,2,90,0,0,0,0,5,2,0,10,2,0,15,2,0,0,0,0,0,0,0,2,3,2018-11-27 18:47:53,N,Y
2018-11-27,B,a,12,B3,-2,3산+,2018-11-27,624,284,087-020,1,1,1,1,1,1,F,0,10,3,2018-08-07,2018-11-29,9999-12-31,I,2018-11-27,23,59,2,90,0,0,0,0,5,4,0,10,4,0,15,4,0,0,0,0,0,0,0,3,6,2018-11-27 18:47:53,N,Y
2018-11-27,B,a,13,B3,-2,3산+,2018-11-27,624,139,531,1,1,1,1,1,1,F,0,10,3,2018-08-07,2018-11-29,9999-12-31,I,2018-11-27,23,59,2,90,0,0,0,0,5,4,0,10,4,0,15,4,0,0,0,0,0,0,0,3,6,2018-11-27 18:47:53,N,Y
2018-11-27,B,a,14,B3,-1,3산+,2018-11-27,624,325,030-036,1,1,1,1,1,1,F,0,10,3,2018-08-06,2018-11-28,9999-12-31,I,2018-11-27,23,59,2,90,0,0,0,0,5,2,0,10,2,0,15,2,0,0,0,0,0,0,0,2,3,2018-11-27 18:47:54,N,Y
2018-11-27,B,a,15,B3,-1,3산+,2018-11-27,624,300,030-014,1,1,1,1,1,1,F,0,10,3,2018-08-06,2018-11-28,9999-12-31,I,2018-11-27,23,59,2,90,0,0,0,0,5,2,0,10,2,0,15,2,0,0,0,0,0,0,0,2,3,2018-11-27 18:47:54,N,Y
2018-11-27,B,a,16,B3,-2,3산+,2018-11-27,624,297,028-055,1,1,1,1,1,1,F,0,10,3,2018-08-07,2018-11-29,9999-12-31,I,2018-11-27,23,59,2,90,0,0,0,0,5,4,0,10,4,0,15,4,0,0,0,0,0,0,0,3,6,2018-11-27 18:47:54,N,Y
2018-11-27,B,a,18,B3,-2,3산+,2018-11-27,624,138,530,1,1,1,1,1,1,F,0,10,3,2018-08-07,2018-11-29,9999-12-31,I,2018-11-27,23,59,2,90,0,0,0,0,5,4,0,10,4,0,15,4,0,0,0,0,0,0,0,3,6,2018-11-27 18:47:54,N,Y
2018-11-27,B,a,25,B2,20,2산,2018-11-05,624,311,025-081,1,1,1,1,1,1,B,0,10,3,2018-07-16,2018-11-07,9999-12-31,B,2018-11-07,14,0,2,90,0,0,0,70,1,29.7,0,9,39.6,18,18,29.7,30,0,0,0,0,0,0,25,50,2018-11-27 19:06:24,N,Y
2018-11-27,B,a,26,B2,19,2산,2018-11-05,624,301,030-021,1,1,1,1,1,1,B,0,10,3,2018-07-16,2018-11-08,9999-12-31,B,2018-11-08,17,0,2,90,0,0,0,70,1,29.7,0,9,39.6,20,18,29.7,30,0,0,0,0,0,0,25,50,2018-11-27 19:06:26,N,Y
2018-11-27,B,a,27,B2,19,2산,2018-11-05,624,299,028-074,1,1,1,1,1,1,B,0,10,3,2018-07-16,2018-11-08,9999-12-31,B,2018-11-08,17,0,2,90,0,0,0,64,1,29.7,0,9,39.6,34,18,29.7,30,0,0,0,0,0,0,25,50,2018-11-27 19:06:28,N,Y
2018-11-27,B,a,28,B2,16,2산,2018-11-05,624,315,026-036,1,1,1,1,1,1,B,0,10,3,2018-07-18,2018-11-11,9999-12-31,B,2018-11-11,7,0,2,90,0,0,0,63,1,29.7,0,9,39.6,12,18,29.7,30,0,0,0,0,0,0,25,50,2018-11-27 19:06:29,N,Y
2018-11-27,B,a,29,B2,17,2산,2018-11-05,624,351,007-041,1,1,1,1,1,1,B,0,10,3,2018-07-18,2018-11-10,9999-12-31,B,2018-11-10,17,0,2,90,0,0,0,58,1,29.7,0,9,39.6,14,18,29.7,30,0,0,0,0,0,0,25,50,2018-11-27 19:06:31,N,Y
2018-11-27,B,a,30,B2,18,2산,2018-11-05,624,294,11-54,1,1,1,1,1,1,B,0,10,3,2018-07-16,2018-11-09,9999-12-31,B,2018-11-09,17,0,2,90,0,0,0,70,1,29.7,0,9,39.6,40,18,29.7,30,0,0,0,0,0,0,25,50,2018-11-27 19:06:33,N,Y
2018-11-27,B,a,31,B2,17,2산,2018-11-05,624,306,028-068,1,1,1,1,1,1,B,0,10,3,2018-07-16,2018-11-10,9999-12-31,B,2018-11-10,17,0,2,90,0,0,0,0,1,29.7,0,9,39.6,40,18,29.7,30,0,0,0,0,0,0,25,50,2018-11-27 19:06:34,N,Y
2018-11-27,B,a,32,B2,19,2산,2018-11-05,624,276,171-034,1,1,1,1,1,1,B,0,10,3,2018-07-16,2018-11-08,9999-12-31,B,2018-11-08,17,0,2,90,0,0,0,70,1,29.7,0,9,39.6,34,18,29.7,30,0,0,0,0,0,0,25,50,2018-11-27 19:06:36,N,Y
2018-11-27,B,a,33,B2,17,2산,2018-11-05,624,323,026-043,1,1,1,1,1,1,B,0,10,3,2018-07-16,2018-11-10,9999-12-31,B,2018-11-10,17,0,2,90,0,0,0,70,1,29.7,0,9,39.6,40,18,29.7,30,0,0,0,0,0,0,25,50,2018-11-27 19:06:38,N,Y
2018-11-27,B,a,34,B2,18,2산,2018-11-05,624,202,13-03,1,1,1,1,1,1,B,0,10,3,2018-07-16,2018-11-09,9999-12-31,B,2018-11-09,17,0,2,90,0,0,0,70,1,29.7,0,9,39.6,38,18,29.7,30,0,0,0,0,0,0,25,50,2018-11-27 19:06:39,N,Y
2018-11-27,B,a,35,B2,19,2산,2018-11-05,624,310,025-070,1,1,1,1,1,1,B,0,10,3,2018-07-17,2018-11-08,9999-12-31,B,2018-11-08,17,0,2,90,0,0,0,70,1,29.7,0,9,39.6,40,18,29.7,30,0,0,0,0,0,0,25,50,2018-11-27 19:06:41,N,Y
2018-11-27,B,a,36,B2,18,2산,2018-11-05,624,214,008-022,1,1,1,1,1,1,B,0,10,3,2018-07-16,2018-11-09,9999-12-31,B,2018-11-09,17,0,2,90,0,0,0,4,1,29.7,0,9,39.6,2,18,29.7,2,0,0,0,0,0,0,25,50,2018-11-27 18:06:42,N,Y
2018-11-28,B,a,8,B3,0,3산+,2018-11-27,624,336,038-057,1,1,1,1,1,1,F,0,10,3,2018-08-06,2018-11-28,9999-12-31,G,2018-11-27,23,59,2,90,0,0,0,0,5,2,2,10,2,2,15,2,2,0,0,0,0,0,0,2,3,2018-11-28 15:05:56,N,Y
2018-11-28,B,a,9,B3,-2,3산+,2018-11-27,624,322,026-031,1,1,1,1,1,1,F,0,10,3,2018-08-08,2018-11-30,9999-12-31,I,2018-11-27,23,59,2,90,0,0,0,0,5,4,4,10,4,2,15,4,4,0,0,0,0,0,0,3,6,2018-11-28 15:05:58,N,Y
2018-11-28,B,a,10,B3,-1,3산+,2018-11-27,624,319,026-001,1,1,1,1,1,1,F,0,10,3,2018-08-07,2018-11-29,9999-12-31,I,2018-11-27,23,59,2,90,0,0,0,0,5,2,2,10,2,2,15,2,2,0,0,0,0,0,0,2,3,2018-11-28 15:05:59,N,Y
2018-11-28,B,a,11,B3,0,3산+,2018-11-27,624,304,028-040,1,1,1,1,1,1,F,0,10,3,2018-08-06,2018-11-28,9999-12-31,G,2018-11-27,23,59,2,90,0,0,0,0,5,2,2,10,2,2,15,2,2,0,0,0,0,0,0,2,3,2018-11-28 15:06:01,N,Y
2018-11-28,B,a,12,B3,-1,3산+,2018-11-27,624,284,087-020,1,1,1,1,1,1,F,0,10,3,2018-08-07,2018-11-29,9999-12-31,I,2018-11-27,23,59,2,90,0,0,0,0,5,2,2,10,2,2,15,2,2,0,0,0,0,0,0,2,3,2018-11-28 15:06:02,N,Y
2018-11-28,B,a,13,B3,-1,3산+,2018-11-27,624,139,531,1,1,1,1,1,1,F,0,10,3,2018-08-07,2018-11-29,9999-12-31,I,2018-11-27,23,59,2,90,0,0,0,0,5,2,2,10,2,2,15,2,2,0,0,0,0,0,0,2,3,2018-11-28 15:06:04,N,Y
2018-11-28,B,a,14,B3,0,3산+,2018-11-27,624,325,030-036,1,1,1,1,1,1,F,0,10,3,2018-08-06,2018-11-28,9999-12-31,G,2018-11-27,23,59,2,90,0,0,0,0,5,2,2,10,2,2,15,2,2,0,0,0,0,0,0,2,3,2018-11-28 15:06:06,N,Y
2018-11-28,B,a,15,B3,0,3산+,2018-11-27,624,300,030-014,1,1,1,1,1,1,F,0,10,3,2018-08-06,2018-11-28,9999-12-31,G,2018-11-27,23,59,2,90,0,0,0,0,5,2,2,10,2,2,15,2,2,0,0,0,0,0,0,2,3,2018-11-28 15:06:07,N,Y
2018-11-28,B,a,16,B3,-1,3산+,2018-11-27,624,297,028-055,1,1,1,1,1,1,F,0,10,3,2018-08-07,2018-11-29,9999-12-31,I,2018-11-27,23,59,2,90,0,0,0,0,5,2,2,10,2,2,15,2,2,0,0,0,0,0,0,2,3,2018-11-28 15:06:09,N,Y
2018-11-28,B,a,18,B3,-1,3산+,2018-11-27,624,138,530,1,1,1,1,1,1,F,0,10,3,2018-08-07,2018-11-29,9999-12-31,I,2018-11-27,23,59,2,90,0,0,0,0,5,2,2,10,2,2,15,2,2,0,0,0,0,0,0,2,3,2018-11-28 15:06:13,N,Y
2018-11-28,B,a,25,B2,21,2산,2018-11-05,624,311,025-081,1,1,1,1,1,1,B,0,10,3,2018-07-16,2018-11-07,9999-12-31,B,2018-11-07,14,0,2,90,0,0,0,48,1,29.7,0,9,39.6,22,18,29.7,30,0,0,0,0,0,0,25,50,2018-11-28 19:06:25,N,Y
2018-11-28,B,a,26,B2,20,2산,2018-11-05,624,301,030-021,1,1,1,1,1,1,B,0,10,3,2018-07-16,2018-11-08,9999-12-31,B,2018-11-08,17,0,2,90,0,0,0,50,1,29.7,0,9,39.6,40,18,29.7,30,0,0,0,0,0,0,25,50,2018-11-28 19:06:26,N,Y
2018-11-28,B,a,27,B2,20,2산,2018-11-05,624,299,028-074,1,1,1,1,1,1,B,0,10,3,2018-07-16,2018-11-08,9999-12-31,B,2018-11-08,17,0,2,90,0,0,0,64,1,29.7,0,9,39.6,40,18,29.7,30,0,0,0,0,0,0,25,50,2018-11-28 19:06:28,N,Y
2018-11-28,B,a,28,B2,17,2산,2018-11-05,624,315,026-036,1,1,1,1,1,1,B,0,10,3,2018-07-18,2018-11-11,9999-12-31,B,2018-11-11,7,0,2,90,0,0,0,42,1,29.7,0,9,39.6,40,18,29.7,30,0,0,0,0,0,0,25,50,2018-11-28 19:06:29,N,Y
2018-11-28,B,a,29,B2,18,2산,2018-11-05,624,351,007-041,1,1,1,1,1,1,B,0,10,3,2018-07-18,2018-11-10,9999-12-31,B,2018-11-10,17,0,2,90,0,0,0,44,1,29.7,0,9,39.6,40,18,29.7,30,0,0,0,0,0,0,25,50,2018-11-28 19:06:31,N,Y
2018-11-28,B,a,30,B2,19,2산,2018-11-05,624,294,11-54,1,1,1,1,1,1,B,0,10,3,2018-07-16,2018-11-09,9999-12-31,B,2018-11-09,17,0,2,90,0,0,0,70,1,29.7,0,9,39.6,40,18,29.7,30,0,0,0,0,0,0,25,50,2018-11-28 19:06:33,N,Y
2018-11-28,B,a,31,B2,18,2산,2018-11-05,624,306,028-068,1,1,1,1,1,1,B,0,10,3,2018-07-16,2018-11-10,9999-12-31,B,2018-11-10,17,0,2,90,0,0,0,70,1,29.7,0,9,39.6,40,18,29.7,30,0,0,0,0,0,0,25,50,2018-11-28 19:06:34,N,Y
2018-11-28,B,a,32,B2,20,2산,2018-11-05,624,276,171-034,1,1,1,1,1,1,B,0,10,3,2018-07-16,2018-11-08,9999-12-31,B,2018-11-08,17,0,2,90,0,0,0,64,1,29.7,0,9,39.6,40,18,29.7,30,0,0,0,0,0,0,25,50,2018-11-28 19:06:36,N,Y
